"","text"
"243","@AsherAngel I’ve already seen it here in Fiji <U+0001F1EB><U+0001F1EF> it came out on Monday it was freaking epic...from andI Mack to Shazam I’m so happy success...but I hope the world could see how talented at singing you are"
"244","Shazam (2019)
ita a so so movie. some of the jokes were predictable, but sometimes pretty good. the villain was dull, the main character wasnt ""cerdik"" enough for using all of his superpowers.  just like if you have icore7 comupter but its operated by grandma. 
unsatisfying 
5/10"
"245","@indomymenfess i prefer to watch shazam<U+0001F602>"
"246","It seems like part of the ad campaign for #Shazam is the two kids in it roasting Zachary Levi and honestly what more could you want??"
"247","Shazam, Hellboy, and Avengers all coming out this month. Catch me in the theaters all April"
"248","#ShazamAtSMCinema
Shazaaaaaaam!<U+26A1><U+26A1><U+26A1>
So excited to see this movie. DC movies usually try to go all dark and serious but not this one. A surely magnificently heartfelt, entertaining and hilarious movie. So excited to see Shazam be one of the best comic book films I will see."
"249","All out on Friday in the U.K:

- Shazam
- Pet Sematary
- Missing Link
- The Sisters Brothers

Ffs"
"250","@AndrewLTumlin Some youtuber uploaded the YJ and shazam dlc and deleted it an hours ago so i managed to take a pictures of this two characters."
"251","Excited to see this bad boy <U+26A1><U+FE0F>

#ShazamAtSMCinema 
#Shazam"
"252","@Eminem @ShazamMovie Will the real Shazam please stand up?"
"253","@IGN Shazam and Endgame, maybe Hellboy but I want to see the reviews for it before I decide whether to watch it or not."
"254","and IT is releasing here!!!!!!! #Shazam"
"255","Is @ponysmasher really going to #escape without releasing a 3rd #trailer for #Shazam ? He can't keep #GettingAwayWithIt"
"256","Is @ponysmasher really going to #escape without releasing a 3rd #trailer for #Shazam ? He can't keep #gettingawaywithit"
"257","Shazam is definitely the best DCEU film so far."
"258","ok not only is Ross Butler and Cooper Andrews (Jerry from TWD) in Shazam but Annie too from This Is Us I gotta see this this weekend now and as I read they got two credit scenes worth staying in ur seat for"
"259","Shazam in the PH is tomorrow?!? Shieeee..."
"260","Partying with @ZacharyLevi&gt;&gt;&gt;&gt;&gt;&gt;"
"261","Going to see it"
"262","a lot of tweets wherein april is endgame month hahaha why isn’t anyone noticing Shazam comes out tomorrow"
"263","a lot of tweets saying april is endgame month hahaha why isn’t anyone noticing Shazam comes out tomorrow"
"264","I've read that ff too"
"265","SHAZAM! was such an amazing movie <U+0001F525><U+0001F451> it was funny as it was heartwarming and awesome

I might be a bit biased due to Zachary Levi being one of favorite actors ever.. but hey, go watch it if you have time <U+0001F601>"
"266","@AMCTheatres @ShazamMovie @jbafaith @Xbox @ShazamMovie 4th time seeing this movie. Love it. 
This is the security guard you're always talking about. @AsherAngel mo this one sucks that's the other one. Ha love that line."
"267","i dont mean to sound like one of those “i only see blockbusters/movie events in cinemas” kind of people but i am probably going to see Shazam tomorrow. fwiw the reviews have been positive, so maybe it will be fun?"
"268","@KrimsonRogue I genuinely adored this movie. I felt it was sooo full of heart and Zachary Levi was born to play Shazam! I just absolutely loved it and can't wait for my second viewing."
"269","This is sirxman come and check out the show every week on Thursday 8pm  central it's a damn good time"
"270","There are so many surprises in Shazam! The trailer doesnt even give you a hint of anything that is to come.... Cant wait to see discussions online soon."
"271","With #Shazam and #Aquaman,  DC is pushing comic book films in an interesting, visually psychedelic direction. Can't wait to see what happens next."
"272","Shazam!: A fun ride with a lot of heart and some creative jokes. The movie just struggles to have a consistent tone. 3.4/5"
"273","One of my favorite things about comeback season is seeing everyone encouraging each other to stream, request, buy &amp; Shazam. ARMY's support of @BTS_twt is beautiful, but so is ARMY's support of ARMY. Let's focus on supporting BTS in our home countries as we cheer each other on! <U+0001F49C>"
"274","I want to know who did the animation at the end credits ? #Shazam"
"275","Shazam has Sabre’s the dc universe 1000%"
"276","Shazam makes me wish that the dc universe isn’t in turn oil rn smh"
"277","#Shazam was everything I wanted it to be and more."
"278","All I wanna do is talk about #Shazam tbh. Talk about this movie with me Twitter!"
"279","Just saw Shazam. It was pretty good (surprisingly). When I saw the first trailer I thought it would be super mid because his costume looked trash to me. Still looked sorta off but they got his character down to the T.With that being said, I’m still sick he got a movie b4 da Flash"
"280","Watching shazam in less than an hour with the fam! Stream later tonight when I get back! What yall upto!? Lemme know!"
"281","#Shazam exceeded ALL my expectations. GREAT movie <U+26A1><U+FE0F><U+26A1><U+FE0F>"
"282","@ZacharyLevi to Shazam is what Robert Downey Jr. is to Iron Man. They couldn’t of casted a better person"
"283","This was me. Enjoyed the whole thing beginning to end"
"284","@mercurygif That's why I enjoy Shazam's looks so much. To me, the muscles look like padding so he looks like a kid's conception of a superhero and it makes it feel more like a fantasy to me."
"285","@tfletch800 I didn’t have much interest in it. Then watched the Honest Trailer and *really* wasn’t interested. Hoping to see Shazam this weekend though."
"286","Shazam was made for half the price of most superhero movies and the CGI looked just as good if not better."
"287","@tyler_willow I found shazam to be better than deadpool in a way. The comedy wasn't forced. But shazam is a replication of superman"
"288","@ponysmasher The Shazam! soundtrack is amazing. Benjamin Wallfisch did a great job. The music goes so well with the film. My favorite track is the Shazam! theme."
"289","Shazam is a fun ride with a nice and sweet story and it has a lot of heart. Defintley up there with Wonder Woman as the best DCEU film. #Shazam"
"290","Just saw #ShazamMovie @ZacharyLevi you have fucking transcended! This movie was so much fun and such a joy! Keep it up!!! <U+0001F60D><U+0001F60D>"
"291","Shazam! Was great. Would highly recommend <U+0001F44D><U+0001F44D> Definitely DC’s best so far. Go watch it so we can a part 2 <U+0001F64C>"
"292","@MrBohobe @ShazamMovie And wonder woman. But they've been so and miss, this was the first 2 hits in a row they've had. Unblock me btw"
"293","@ZacharyLevi @ShazamMovie @DCComics just got out of the theatre. #SHAZAM was absolutely amazeballs! The whole theatre was laughing and cheering! By far the BEST DC movie I've seen recently! Better start filming Shazam 2 asap!"
"294","#SHAZAM Im at the theater"
"295","damian and i sending one dollar each to trajan so she sees shazam! (2019) again.. we’re THE dceu supremacists"
"296","damian and i sending one dollar each to trajan so he sees shazam! (2019) again.. we’re THE dceu supremacists"
"297","If I was Shazam I’d just fly to the epic hq and force them to revert the fucking update"
"298","#SHAZAM was an absolute childhood thrill ride. Thoroughly engaging &amp; exciting. Vibrant &amp; full of energy. An effortless script. A superb third act. @ZacharyLevi embraces the role.  Casting for all roles was excellent.  A homerun of a movie! #ShazamMovie #DCComics #DC #Comics #DCEU"
"299","@Annendil Zachary Levi is in one of my favorite shows, The Marvelous Mrs. Maisel.  Looking forward to taking my granddaughter to see  Shazam."
"300","I’m waiting for that new Shazam movie dog that shit gonna be Lit...<U+0001F602>said nobody ever"
"301","Shazam was incredible! @ZacharyLevi is one of my all time favorite actors and it was the 2nd funniest superhero movie behind Thor Ragnarok."
"302","go see Shazam. it’s really good. lots of giggles and wiggles. definitely added to the list of superhero movies I actually give a shit about"
"303","@LordOfCheddar What?! I haven’t seen Shazam (yet) but I expect Shazam and Deadpool to not be the same."
"304","@TheJimmerCheese Dope af, Shazam the real captain marvel"
"305","I have several opinions about Shazam"
"306","I like Shazam because the parallels are pretty obvious but it has the sense not to go full Martha or ask any of the shitty questions it skirts against"
"307","everyone go see shazam right this second so i can process all my family bullshit online without spoiling anything"
"308","If you were a Superhero what would you call yourself? #Shazam is in cinemas now"
"309","Just watched shazam or smtn like that, I reccomend it. Good ass movie"
"310","If you’re hoping Shazam flops you might just be a cunt"
"311","Go and see shazam"
"312","andie and nancy watching shazam as I’m typing this ogmygod"
"313","I’ve seen #Shazam twice now, and seriously, this movie freakin’ rules. Got a full review on the way, but if you’re on the fence about watching it, hop off and go."
"314","Just saw #Shazam . It is everything I picture a superhero movie should be. <U+0001F600>"
"315","#SHAZAM is cute, amazing, and awesome! I loved it!"
"316","i just saw shazam and it was actually soo funny and JACK WAS SO CUTE IN IT IM  CRYJ G"
"317","The Family scene was also pretty awesome and glad to of seen the family in liveaction can't wait for a sequel now #Shazam"
"318","Also the final lunch room and prison scene were awesome #Shazam"
"319","#Shazam was a pretty funny movie, some slow parts but the comedy was on point and some cool action/superpower scenes"
"320","Important info here."
"321","@ZacharyLevi Shazam! I loved it! Great work, you're perfect for the role <U+0001F91F>"
"322","@ShazamMovie was fantastic!! Expectations exceeded!"
"323","@ShazamMovie was fantastic!! Expectations exceeded! Made even better by watching it at @AMCTheatres with my #AList!"
"324","I’ve seen Shazam twice now! 

BvS
MoS
Shazam
Aquaman
WW
JL 
SS

Keep in mind I’ve enjoyed it every instalment in the #DCEU"
"325","Shazam was amazing. Waited pretty much 15 years for him to get a live action movie and seeing Shazam and the family in a movie was worth the wait.."
"326","Just so I’m not all negativity tonight I’ll throw out this little nugget.

#Shazam gets the spirit of Superman better than any film since 1980."
"327","Anybody heard anything about the Shazam movie?"
"328","Man of Steel, Batman v Superman, Suicide Squad, Wonder Woman, Aquaman, and Shazam all take place in the same world but they're as different as can be while playing enough respect to each other and the world they're building. That's how I like my cinematic universes."
"329","Just finished Shazam. It was pretty good. I enjoyed it. It was a fun movie. The cast was quite solid."
"330","Shazam&gt;&gt;&gt;&gt;&gt;Most of the shit Marvel has put out besides a few exceptions"
"331","you really surprised me! great movie tho"
"332","Models &amp; actresses in said luxury timepieces in the commercial break before his second segment to promote Shazam!"
"333","Now seated for #Shazam. I am more curious than excited to see if this one can REALLY right the #DCEU. 

#MovieReview coming soon. 

@ShazamMovie @ZacharyLevi @AsherAngel"
