"","text"
"640","I've been wanting to go watch La llorona and After bruhhhh <U+0001F629> pero nadie quiere ir :("
"641","I knew La Llorona was gonna be bad, but tying it into the Annabelle/Conjuring films made it even worse. 
White people always ruining other cultures shit <U+0001F612>"
"642","@beforexdishonor Dude it’s literally so dumb cause la llorona literally has nothing to do with these white people demons, it’s annoying"
"643","me, who has literally loads of homework to be doing: im gonna watch this hour and 15 min video of people looking for la llorona"
"644","someone go with me to watch la llorona!"
"645","La Llorona was actually pretty good. Did not expect it to be part of the Conjuring/Annabelle universe"
"646","My aunt just splashed holy water on me and my cousin before we left to see la llorona<U+0001F480>"
"647","I bow at your immense gravitas, señor."
"648","So @mrsmadriz and I are walking out of La Llorona, a police officer is standing around the corner. The police officer then scares her. He laughs but My wife, Balls her fists up and goes “woooo, that was about to be reverse, police brutality.” To a Police Officer.."
"649","Finna see what this Curse of La Llorona hittin on"
"650","So @mrsmadriz and I are walking out of La Llorona, a police officer is standing around the corner. The police officer then scares her. He laughs but My wife, Balls her fists up and goes “woooo, that was about to be reverse, police brutality.” To a Police Officer.. Big Oof."
"651","The new La Llorona is wild"
"652","i remember the only way my mom could get me to behave when i was little was by saying the la llorona was gonna come for me for being bad. traumatizing."
"653","some of y'all didn't grow up with your parents threatening that they were gonna make la llorona come for you and it really shows"
"654","My grandma just asked me to take her to see La Llorona in theaters next week"
"655","Literally no one wants to go see La Llorona because it’s “scary” and it’s making me sad cause I’ve been waiting for this day<U+0001F616>"
"656","I must admit The Curse of #LaLlorona was better than I expected it to be <U+0001F605>"
"657","i want to see the curse of la llorona"
"658","The Curse of La Llorona was spoooky"
"659","The fucking la llorona trailer played before my movie &amp; I kid you not I screamed out loud."
"660","I’m going to go watch la llorona with Mari and ima make sure we’re high af"
"661","@Jawnsky_ @SvintGeek @lalloronamovie James Wan didn’t direct this"
"662","Hope all them white ppl that went to see “La Llorona” know now what is what like growing up an having your Mom/Gma tell u that that bitch fixin to come get ur ass if u keep acting up! And now y’all know why we settled our asses down!!"
"663","If you wanna go watch la llorona with my crybaby ass pls hmu. Serious inquires only"
"664","who’s trying to see the curse of la llorona with me"
"665","@IGN Watch, next year they'll make a movie called 'La Llorona vs. The nun.' It'll be a smash hit."
"666","bitchh so much movies and I’m tryna watch la llorona. Might just piss my pants <U+0001F602> I need someone to go wit &amp;’  hold me down bc... my ass will jump <U+0001F62D>"
"667","La Llorona is the original pioneer of ""fuck them kids"""
"668","I invited my daughter to go watch La Llorona with me and she said no <U+0001F627><U+0001F62D><U+0001F627><U+0001F62D><U+0001F627>

In my defense she had plans to go with one of her besties...and that didn't go thru...<U+0001F610>"
"669","Is shutter island just la llorona for white people? I haven't seen the movie."
"670","Really enjoyed this!"
"671","The Curse of La Llorona (2019)"
"672","Too bad, La Llorona is not even a good movie <U+0001F622>"
"673","As a Hispanic kid, I have high expectations for la llorona so let’s hope this movie is as scary as the stories my mom told me<U+0001F643>"
"674","Just saw the mention of La Llorona. Again, I need to go see it."
"675","About to watch La llorana and conquer my biggest fear since I was 3 aka La Llorona. This shit better be good."
"676","I’m tryna get high and go watch la llorona but I got some wack ass friends"
"677","@lalloronamovie People say they have no proof ghosts exist. This video clearly shows proof, idiots. #ibelieve"
"678","The Curse of La Llorona had me scared from start to end <U+0001F616><U+0001F616><U+0001F616>"
"679","My friend just said that she can't go to the theater this week to see La Llorona bc she only has $4 and... Tbh? I felt that in my bones."
"680","i’ve gone to the movies 3 times in the last 24 hours, i think i have a problem ... but i watched la llorona, shazam, and pet semetary <U+0001F929> btw pet semetary is actually really scary"
"681","Tempted to go watch la Llorona alone because I’m that bored"
"682","Gon watch the curse of la llorona tonight &amp; I’m already scarred<U+0001F602><U+0001F62D>."
"683","Fuuucckkk The Curse of La Llorona. Get it right or leave it alone. <U+0001F644> pendejas."
"684","After La Llorona I got in the mood to watch paranormal activity “the marked ones.” The acting was so natural in this one and the realistic Hispanic culture was too good."
"685","Need to watch La Llorona, see what the fuss is about"
"686","@TexasHumor La Llorona and The Lady In White! La Llorona scared me as a kid and pipeliners swear they see the lady in white on the highways."
"687","Still did not suspect that #LaLloronaMovie is part of the conjuring universe"
"688","#lallorona costume budget:
- white paint from party city
- a wedding dress from Primark"
"689","#laLlorona man I haven’t laughed so hard in a horror movie in a long time."
"690","just watched la llorona, and at the part where it said she came for kids who misbehave a little boy turned to his mom and said “I’ve been good” I almost died"
"691","i went to the cinema to watch la llorona u have no idea how much i screamed in some parts lmao and there were little kids, i feel ashamed"
"692","Seriously tho"
"693","La Llorona was a good movie but it would of been better if the movie was based in Mexico and not LA."
"694","Well now I know not to watch it"
"695","I wanna watch The Curse of La Llorona :("
"696","My parents said La Llorona is a terrible fucking movie. <U+0001F602><U+0001F602> i tried telling them"
"697","Bitch I’ve been wanting to goooooo <U+0001F97A>"
"698","I really really wanna go see The Curse of La Llorona, but my boyfriend’s a pussy <U+0001F62D>"
"699","But anyway love the fact we were in the Chick-fil-A line and then we started talking about la llorona and we just got out of line and went to the theater"
"700","Okay so la llorona was not great. They literally just did the bare minimum man. La llorona could’ve been terrifying but it just felt like every other bad horror movie"
"701","Someone plz take me to see the @lalloronamovie tonight lol. We can smoke a shit ton too. <U+0001F607>"
"702","Movie review: today I watched 2 scary movies pet samateary&amp;LA LLORONA both movies weren’t really scary tbh but I will give it a 4/10 scray poop"
"703","Who trying to go as friends? <U+0001F602>"
"704","Everyone in the movies dipped sooooo fast once the end credits started for La Llorona because of the song she sings <U+0001F602><U+0001F602><U+0001F602><U+0001F62D><U+0001F62D><U+0001F62D>"
"705","after the credits of la llorona, annabelle shows up and tells her to join the conjuring initiative"
"706","Oh yeah I saw The Curse of La Llorona and it was good I just thought it would be better if it was made by an actual Mexican person because at least it would be more accurate,,,"
"707","The Curse of La Llorona is fun to say in an exaggerated voice"
"708","Wasn’t going to watch La Llorona but now I kinda want to pero I don’t want to watch it alone :/"
"709","Tell me why I had tears in my eyes through probably half of La Llorona <U+0001F602><U+0001F62D><U+0001F62D><U+0001F62D>"
"710","It's a date for me and my baby"
"711","@DeathAfternoon @lalloronamovie @sarah_calavera Hey @DeathAfternoon that’s not my art and @lallloronamovie needs to stop using sage as a marketing tool. Kinda tone deaf to appropriate a spiritual practice, no?"
"712","took my friend to watch la llorona and this girl really pronounced her name as “la lorona” IM DYINGGGGG"
"713","Currently watching videos on YouTube of her crying in Mexico and I’m more scared than I was at the movie"
"714","I’m such a pussy when it comes to scary movies.. why did I agree to watch la llorona <U+0001F629>"
"715","Just sat through The Curse of La Llorona, the film's crew and actors do their best to sell the idea, but this film is nothing more than an hour and a half of jump scares akin to YouTube. Wait for it to come to Netflix, add to your list and play while you do something else."
"716","Wow! @lalloronamovie such an amazing approch at the horror genre of movies. Also #BreakthroughMovie was a tearjerking sweet movie. I can't wait for there DVD releases, and Detective Pikachu!"
"717","Just watched la llorona brought me back to my childhood, I’ll be sleeping with a crucifix tonight."
"718","I’m going to the movies to see that la llorona movie and if it’s not good I’m gonna be v upset"
"719","The Curse of La Llorona was good"
"720","The Curse of #LaLlorona is a great ghost story and really scary. Love the folklore! And (a surprise to me!) it’s part of #TheConjuring universe?!"
"721","The Curse of La Llorona is it"
"722","the fact that the curse of la llorona makes a direct reference to scooby-doo (and also features linda cardellini) makes me long for the darker, more thrilling scooby-doo movie that exists only in legend"
