"","text"
"211","@SeeBreakthrough @ChrissyMetz @JoshLucas @TopherGrace @StephenCurry30 @DeVonFranklin Got to see #BreakthroughMovie today...great movie, special story, important messages of faith and hope.  Thanks for bringing to the big screen!"
"212","Saw #BreakthroughMovie  today and WOW!!! It is incredible!!! Run don’t walk it is a MUST see.  Way to go @StephenCurry30 for producing and all the actors for your amazing work... especially @ChrissyMetz.  What a gift it was to get to see that story so beautifully done!!!"
"213","#BreakthroughMovie is so good!  Bring your tissue because man! <U+0001F625><U+0001F625><U+2764><U+FE0F><U+2764><U+FE0F> @ChrissyMetz played that part <U+0001F44F><U+0001F3FE><U+0001F44F><U+0001F3FE>"
"214","Love is the most powerful force on this Earth and while yesterday is not ours to recover, tomorrow is ours to win or lose<U+0001F5A4><U+2764><U+FE0F>

#BreakthroughMovie"
"215","So much respect for Chrissy Metz<U+0001F495><U+0001F62D> #BreakthroughMovie"
"216","Powerful Movie. Please do not miss it"
"217","Excellent movie. Super enjoyed it an recommend it."
"218","Just watched the trailer for #BreakthroughMovie and it should have just been called “This Is religioUs”"
"219","BREAKTHROUGH
$5.9M Overseas Total / 20 Markets
$20.5M Global Total 
#Breakthrough #BreakthroughMovie #BoxOffice"
"220","Wow! @lalloronamovie such an amazing approch at the horror genre of movies. Also #BreakthroughMovie was a tearjerking sweet movie. I can't wait for there DVD releases, and Detective Pikachu!"
"221","@SeeBreakthrough 10/10 100% recommend watching. I cried at least 5 times. #BreakthroughMovie"
"222","Just saw #BreakthroughMovie and OMG ChrissyMetz and the rest of the cast. WOW. For anyone that thinks she is talented in #ThisIsUs she’s even better in this movie."
"223","Went to see #BreakthroughMovie with my mom, sis, and aunt. Absolutely amazing story... cried about 70% of the time."
"224","Can’t wait to watch this one with the whole family!"
"225","Just saw #BreakthroughMovie by @DeVonFranklin. Please go see this movie! It’s a powerful testimony of what God can do. The effectual fervent prayers of the righteous avail much. God is still doing miracles. We only need to believe."
"226","Went and saw @SeeBreakthrough and wow I was so impressed!! I had my reservations but I loved it #BreakthroughMovie"
"227","When Jesus went back to heaven, he left us with the Holy Spirit to be our everyday helper. The power of prayer through the Holy Spirit, nothing can beat it. AMAZING film!! <U+0001F44F> @SeeBreakthrough #BreakthroughMovie #HappyEaster"
"228","If you’re planning on watching BreakThrough, save the popcorn money and buy tissues <U+0001F629> #Breakthroughmovie"
"229","Guys I’m in this movie I am an extra in one scene and I doubt I’m visible but how fuckin cool is that?!"
"230","#BreakthroughMovie was the best movie especially during before Easter. @ChrissyMetz was outstanding with her performance and moved me to tears. An incredible story about faith and love! <U+2764><U+FE0F>"
"231","Just cried my way through the #BreakthroughMovie."
"232","The #BreakthroughMovie was just phenomenal! Great characters and a very powerful message <U+2764> Can't wait to see it a 3rd time! <U+0001F601>"
"233","#BreakthroughMovie 10/10 the whole movie theater was crying <U+0001F62D><U+0001F602>"
"234","Go see this movie #BreakthroughMovie  It will Build your faith stronger That  God is in complete control<U+0001F60E><U+2764><U+270C><U+0001F3B6>"
"235","Just saw @SeeBreakthrough movie and @ChrissyMetz you completely wrecked me! Your performance was truly amazing and absolutely beautiful!! #BreakthroughMovie"
"236","#BreakthroughMovie was absolutely beautiful!  Thank you for telling their story!  @ChrissyMetz you were phenomenal!!"
"237","the movie “breakthrough” is an 11/10 recommendation <U+0001F64F><U+0001F3FD><U+0001F60D> #BreakthroughMovie"
"238","@ChrissyMetz I saw #BreakthroughMovie this afternoon with my sisters. <U+0001F62D><U+0001F62D> What a sweet movie with a beautiful message of love and faith. It re-affirms my belief in the power of prayer. <U+0001F64F><U+0001F3FC> Thank you @DeVonFranklin @themarcelruiz and @ChrissyMetz  <U+2764><U+FE0F>"
"239","So i went to see #BreakthroughMovie and it was SOOO good. It was incredible. I just chills and cried multiple time through it."
"240","Faith unties us,
Hope connects us, and 
Love heals us <U+2764><U+FE0F><U+261D><U+0001F3FB><U+0001F607>

#Blessed 
#BreakthroughMovie"
"241","I was privileged to see this movie 3 months ago, and it was awesome. #BreakthroughMovie #PowerOfPrayer"
"242","Great movie-highly recommend<U+0001F64C><U+0001F64C><U+0001F64C><U+0001F64C>"
"243","@Chris_Hawkey don't see #BreakthroughMovie you will be dehydrated from the endless stream of tears. #heave"
"244","You have a purpose.  You are loved.  #BreakthroughMovie  if you go see this, take your tissues <U+0001F970><U+0001F62D>"
"245","#BreakthroughMovie i cant even begin to explain how powerful this movie was. my favorite movie by far. it shows that us st. louisans can come together and prosper. i live in the st. charles area, and im so proud to live here. this movie got me back into church and gods word."
"246","Such an amazing story of love and faith. <U+2764><U+FE0F>"
"247","this movie is fantastic and one of my favorite singers is in it @philwickham"
"248","Loved this movie."
"249","Breakthrough was an incredible movie based on a true story about the power of prayer and love... @ChrissyMetz you were unbelievable! Still wiping away tears! God is so good!<U+0001F64C><U+0001F3FC> #BreakthroughMovie"
"250","Go to church and celebrate our Risen Savior! Then take the whole family to @SeeBreakthrough! Each person will be touched by this film. You never know who needs a #Breakthrough.
#BreakthroughMovie"
"251","Just went w/the grandkids to see @SeeBreakthrough &amp; there was @StephenCurry30 in the intro. 6 yo grandson yells “What?!?! Steph Curry made this movie?!?!”....in the silent theater...<U+0001F633> 
Highly recommend though!
#BreakthroughMovie #StephCurry"
"252","“Yesterday is not ours to recover, but tomorrow is ours to win or lose.” #BreakthroughMovie"
"253","@hailsatanfilm @RottenTomatoes Imagine that. A piece of shit, anti-God, anti-Christian, liberal freak movie gets a 95% on rotten tomatoes. And life-affirming movies like #UnplannedMovie and #BreakthroughMovie get panned by same leftist critics. Y’all are sick.

It’s cool. Christians know who wins in the end."
"254","Best movie! Always believe in miracles from our Heavenly Father!<U+271D><U+FE0F><U+2721><U+FE0F><U+0001F64F>"
"255","Watched #BreakthroughMovie tonight!! So emotional and touching!! I love watching real life miracles!!"
"256","Want to see this!!!"
"257","If you’re a believer &amp; maybe you’ve become complacent or stagnant, go see the movie #BreakthroughMovie  You will be reminded of God’s omnipotence &amp; omnipresence. #PrayBoldly"
"258","Incredible movie. Please go check it out you won’t be disappointed 
@SeeBreakthrough"
"259","On our way to watch u <U+0001F64F><U+0001F3FB>"
"260","#BreakthroughMovie #PowerOfPrayer #NeverGiveUp @ChrissyMetz is amazing! The power of #love #faith #miracles A must see movie for everyone!"
"261","#BreakthroughMovie is horrible, anti-science propaganda. Any doctor who doesn't have a theory as to why a young, healthy body submerged in cold water can appear brain dead and later recover via medical assistance as anything other than a miracle should have their license revoked."
"262","If you get a chance great movie"
"263","Why do people still search for Living Truth among the Dead Philosophies?  He is not there in the weeds of human reasonings, HE IS RISIN AND IS ALIVE forever more! #Easter2019 #HopeInChrist #AliveForeverMore #BreakthroughMovie #JesusChrist #JesusIsLord #PTL #God #HopeInChrist"
"264","What a blessing to have been able to be a part of this film. <U+0001F499><U+0001F98B> #BreakthroughMovie"
"265","I loved this movie! I will read the book next."
"266","I'm sorry if this upsets, but 
#BreakthroughMovie will give people false hope and therefore could do more harm than good. Pray if it's important to you - sincerely.<U+0001F64F><U+0001F3FB> The reality is prayers can't bring a biological organism back to life. They just can't. @ChrissyMetz @CBSSunday"
"267","But...

Why would (the Christian version of) God choose to save one boy whose family prayed for him versus another human? It just doesn't make sense. Again, this film will give suffering families false hope.  #BreakthroughMovie"
"268","it’s gonna take a lot more than thoughts n prays for people to willingly see this movie"
"269","This is a combination of biological factors. The human body is a masterwork of evolutionary content that operates extraordinarily. #Pseudoscience Seems like this is another perpetuation of #FalseHope, The power of prayer cannot resurrect organisms. The world is dark. Accept it."
"270","@rebeccastaab1 @SeeBreakthrough We're going this afternoon #BreakthroughMovie"
"271","We saw this movie on Friday.  It’s a true story and the breakthrough lake was about ten miles from our St Louis home.  It’s an extremely moving story of a mother’s faith in God and her son."
"272","Believe in the impossible. #BreakthroughMovie starring @ChrissyMetz in theaters April 17."
"273","BTW I saw the #BreakthroughMovie and OMG this is one of the most empowering movies I’ve ever seen. It’s amazing what God can do<U+0001F614><U+270A><U+0001F3FD><U+271D><U+FE0F>"
"274","Happy #Easter! I reviewed a religious movie. #BreakthroughMovie #Breakthrough"
"275","Had something in my eye the whole movie"
"276","See #BreakthroughMovie in theatres now!"
"277","WOW.. @SeeBreakthrough it is an AWESOME movie. We would see it again.! What a mighty GOD we serve..!!!!!!"
"278","@ChrissyMetz We loved #BreakthroughMovie what a powerful story, you were brilliant @ChrissyMetz congratulations on all your hard earned success <U+0001F64C><U+0001F64C><U+0001F64C>"
"279","#LaLlorona was #1 for the #Easter weekend with $26.5M, which is on par with #April's other #horror film #PetSematary. The #faith based film #BreakthroughMovie grossed an estimated $14.6M over the 5 days, keeping it on par with 2016's #MiraclesfromHeaven, although a little below."
"280","Great family movie! Tearjerker for sure.."
"281","Bang average player. Outside of good movement offers nothing beneficial to the team. This bum isn't even good enough to be a squad player, once Greenwood, Chong or Gomes breakthrough he'll be rotting in the reserves."
"282","And STILL East Ukrainians die in droves in a media blackout because America wants their East Ukraine for missile bases aimed at Russia."
"283","Look up! Your breakthrough is coming! Micah 2:13."
"284","When @diem_ow gets on Tracer <U+0001F60D> #BreakThrough #OWL2019"
"285","i saw breakthrough wednesday and i'm seeing it again today with my favorite women feels good"
"286","@SeeBreakthrough and let me tell you I did more than see. This movie is an experience. The entire cast is acted amazingly and the story was one you need to share. Go see it now!"
"287","@overwatchleague @ShanghaiDragons the Dragons improved so much i'm so happy #BREAKTHROUGH"
"288","Start getting into a mindset where you expect something unexpected to happen. Like a sudden shift. An out of the blue miracle. A possibility of an instant breakthrough. Let yourself loosen up about how things will happen. Trust more. Believe more. Be open to receiving."
"289","@todd_harrison @jimrockfordatSH They're saying this structure could be a breakthrough for some of the cross border issues. Will be interesting. Nice to be in both. $CGC is an original and $ACGRF was new in the last few weeks as I began really building a US centric portfolio with a recent old 401k rollover."
"290","Has anyone watched the trailer for Breakthrough? Is it heavily financed by the Christian church? Srsly looks so weird and awful. I have questions"
"291","I second that! <U+0001F64B><U+200D><U+2640><U+FE0F>"
"292","Just saw @SeeBreakthrough. I'm now officially a @ChrissyMetz fan. What a performance!"
"293","@BrianDuffield @scottEweinberg We can finally return to the Arclight without quaking in fear at having to sit through the Breakthrough trailer for the 111th time."
"294","Wow! Thank you for all of the love and support for Breakthrough Movie! It is so thrilling  to hear how much you’re loving the story, it’s message and how it’s impacted you! <U+2764><U+FE0F><U+0001F62D><U+0001F4AB>"
"295","superhuman gonna be their breakthrough and we’re gonna support them as much as we can...let’s prove we can be a good loyal useful fandom"
"296","Welp I’m about to watch Breakthrough with fam. Gonna prep myself now for all the crying I’m gonna be doing <U+0001F62D>"
